# Bitnodes https://bitnodes.io/api/v1/snapshots/
# Time 1659645236
IP Address|Port|Protocol Version|User Agent|Connected Since|Services|Height|Hostname|City|Country Code|Latitude|Longitude|Timezone|ASN|Organization Name
2001:1284:f028:8eff:c19:cfac:c86d:8dc9|8333|70016|/Satoshi:22.0.0/|1659635782|1033|747975|2001:1284:f028:8eff:c19:cfac:c86d:8dc9|Ponta Grossa|BR|-25.1441|-50.0738|America/Sao_Paulo|AS14868|COPEL Telecomunicacoes S.A.
2001:14bb:672:1b04:9456:4d77:e16b:7535|8333|70016|/Satoshi:23.0.0/|1659594655|1033|747975|dy55b2bfzm5h3s4nnrz6t-4.rev.dnainternet.fi|None|FI|60.1717|24.9349|Europe/Helsinki|AS16086|DNA Oyj
2001:14bb:c5:77dc:fa75:817e:bce8:21ed|8333|70016|/Satoshi:23.0.0/|1659538695|1033|747975|d417950x1tg-n56bb9z-4.rev.dnainternet.fi|Helsinki|FI|60.1797|24.9344|Europe/Helsinki|AS16086|DNA Oyj
2001:1608:1b:f9::1|17482|70016|/Satoshi:23.99.0/|1659614521|1033|747975|2001:1608:1b:f9::1|None|DE|51.2993|9.491|Europe/Berlin|AS44066|diva-e Datacenters GmbH
2001:1620:510::2|8333|70016|/Satoshi:23.0.0/|1659543569|1033|747975|2001:1620:510::2|Thalwil|CH|47.2964|8.57|Europe/Zurich|AS13030|Init7 (Switzerland) Ltd.
2001:1670:d:6540:a1f9:4ebb:c036:bdd4|8333|70016|/Satoshi:22.0.0/|1659539034|1032|747975|2001:1670:d:6540:a1f9:4ebb:c036:bdd4|Muscat|OM|23.6182|58.5945|Asia/Muscat|AS28885|Oman Telecommunications Company (S.A.O.G)
2001:171b:2268:b310:59eb:4506:9b4d:9381|8333|70016|/Satoshi:22.0.0/|1659538694|1033|747975|2001:171b:2268:b310:59eb:4506:9b4d:9381|Lausanne|CH|46.5363|6.6428|Europe/Zurich|AS6730|Sunrise GmbH
2001:18b8:0:100:0:b00b:420:69|8333|70016|/Satoshi:22.0.0/|1659540565|1033|747975|2001:18b8:0:100:0:b00b:420:69|None|US|37.751|-97.822|America/Chicago|AS29789|REFLECTED
2001:1970:5ddc:d500:aaa1:59ff:fe22:ca75|8333|70016|/Satoshi:22.0.0/|1659642960|1032|747975|2001:1970:5ddc:d500:aaa1:59ff:fe22:ca75|Kingsville|CA|42.0463|-82.7587|America/Toronto|AS7992|COGECOWAVE
2001:19f0:5801:12e2:5400:2ff:feb0:e8ad|8333|70016|/Satoshi:22.0.0/|1659571950|1032|747975|2001:19f0:5801:12e2:5400:2ff:feb0:e8ad|None|AU|-33.494|143.2104|Australia/Sydney|AS20473|AS-CHOOPA
2001:19f0:5801:a08:5400:2ff:fe41:b5f2|8333|70015|/Satoshi:0.17.1/|1659539663|1036|747975|2001:19f0:5801:a08:5400:2ff:fe41:b5f2|None|AU|-33.494|143.2104|Australia/Sydney|AS20473|AS-CHOOPA
2001:19f0:5:20cd:5400:3ff:fe34:267f|8333|70016|/Satoshi:0.21.0/|1659531125|1032|747975|2001:19f0:5:20cd:5400:3ff:fe34:267f|Piscataway|US|40.5511|-74.4606|America/New_York|AS20473|AS-CHOOPA
2001:19f0:5:6300:8273:6e45:e798:872|8333|70016|/Satoshi:0.21.2(enzu.ru)/|1659639987|1032|747975|2001:19f0:5:6300:8273:6e45:e798:872|Piscataway|US|40.5511|-74.4606|America/New_York|AS20473|AS-CHOOPA
